id,uri,siglaTipo,codTipo,numero,ano,ementa,dataApresentacao
2346762,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346762,PL,139,95,2023,"Acrescente-se o §3º ao art. 659, da Lei nº 13.105, de 16 de março de 2015, Código de Processo Civil, para dispensar o prévio recolhimento do Imposto de Transmissão Causa Mortis para homologação da partilha ou da adjudicação, bem como da expedição do formal de partilha e da carta de adjudicação, no arrolamento sumário.",2023-02-02T09:10
2346763,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346763,PL,139,96,2023,"Acrescenta o art. 92-A ao Capítulo X do Título II (Do Registro Das Pessoas Naturais), da Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para disciplinar o procedimento administrativo de interdição.",2023-02-02T09:10
2346764,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346764,PL,139,97,2023,Dispõe sobre o compartilhamento de informações entre órgãos de investigação.,2023-02-02T09:10
2346766,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346766,PL,139,98,2023,"Altera as Leis nº 6.938, de 31 de agosto de 1981 -  Política Nacional do Meio Ambiente; nº 10.257, de 10 de julho de 2001 - Estatuto da Cidade; nº 12.651, de 25 de maio de 2012 - Código Florestal; e nº 6.766, de 19 de dezembro de 1979 - Lei de Parcelamento do Solo Urbano, para fortalecer a autonomia local e a segurança jurídica em matéria ambiental e urbanística.",2023-02-02T09:10
2346769,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346769,PL,139,99,2023,"Reconhece a Festa de San Gennaro, realizada no município de São Paulo, Estado de São Paulo, como manifestação da cultura nacional.",2023-02-02T09:10
2346770,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346770,PL,139,100,2023,Institui o Protocolo Não Se Calem que obriga espaços públicos e privados de lazer a implementarem medidas de proteção de mulheres em situação de risco ou violência sexual nas dependências de seus estabelecimentos em todo território nacional.,2023-02-02T09:11
2346771,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346771,PL,139,101,2023,"Modifica a Lei nº 8.248, de 23 de outubro de 1991 (Lei de Informática), estabelecendo prazo para que os bens de informática comercializados no País atendam a requisitos ambientais e de eficiência energética.",2023-02-02T09:11
2346773,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346773,PL,139,102,2023,"Institui o Programa Casa do Professor, destinado a promover a aquisição de habitação para professores da Rede Pública de Ensino.",2023-02-02T09:11
2346774,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346774,PL,139,103,2023,"Institui o Plano Nacional de Geração de Energia Solar Fotovoltaica, destinado a promover a instalação de usinas de geração nos municípios.",2023-02-02T09:11
2346778,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346778,PL,139,104,2023,"Altera a Lei nº 10.098, de 19 de dezembro de 2000, que ""Estabelece normas gerais e critérios básicos para a promoção da acessibilidade das pessoas portadoras de deficiência ou com mobilidade reduzida, e dá outras providências"", determinando que parcela mínima dos computadores pessoais e aparelhos de telefonia fixa e móvel fabricados e comercializados no País deverá dispor de teclado adaptado para leitura em linguagem Braille.",2023-02-02T09:11
2346779,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346779,PL,139,105,2023,Dispõe sobre a renovação e adaptação da frota do serviço público de transporte coletivo rodoviário de passageiros para a utilização de biocombustíveis.,2023-02-02T09:11
2346781,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346781,PL,139,106,2023,"Institui a hora de verão, a partir da zero hora do terceiro domingo do mês de outubro de cada ano, até zero hora do terceiro domingo do mês de fevereiro do ano subsequente, em parte do território nacional, adiantada
em sessenta minutos em relação à hora legal.",2023-02-02T09:11
2346787,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346787,PL,139,107,2023,"Altera a Lei nº 10.257, de 10 de Julho de 2001, que regulamenta os artigos 182 e 183 da Constituição Federal de 1988, que estabelece diretrizes gerais da política urbana e dá outras providências; acrescenta à Lei nº
11.445, de 5 de janeiro de 2007, que estabelece diretrizes nacionais para o saneamento básico, elementos básicos para a elaboração do Plano Municipal de Gerenciamento de Resíduos Sólidos que preveja, entre outros, serviço de coleta seletiva de resíduos sólidos e sua reciclagem, e dá outras providências.",2023-02-02T09:11
2346789,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346789,PL,139,108,2023,"Altera a Lei n.º 7.102, de 20 de junho de 1983.",2023-02-02T09:11
2346791,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346791,PL,139,109,2023,"Institui a meia entrada para doadores regulares de sangue e órgãos em locais públicos de cultura, esporte e lazer.",2023-02-02T09:11
2346793,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346793,PL,139,110,2023,"Altera a Lei n.º 9.504, de 30 de setembro de 1997, dispondo sobre o prazo para divulgação de pesquisas eleitorais.",2023-02-02T09:11
2346795,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346795,PL,139,111,2023,Acrescenta o art. 377-A à Consolidação das Leis do Trabalho para tornar obrigatória a equiparação salarial entre homens e mulheres para funções ou cargos idênticos e prever mecanismo de fiscalização em relação ao seu cumprimento.,2023-02-02T09:12
2346799,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346799,PL,139,112,2023,"Estabelece diretrizes para a criação do Programa de amparo destinado às crianças e adolescentes em situação de orfandade em decorrência da perda de mãe, tutora ou responsável legal vítima de feminicídio.",2023-02-02T09:12
2346800,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346800,PL,139,113,2023,"Altera os artigos 429 e 430 da Consolidação das Leis do Trabalho - CLT, a fim de dispor sobre a contratação de aprendizes pelos empreendimentos da agricultura familiar.",2023-02-02T09:12
2346802,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346802,PL,139,114,2023,Destina lugares nas listas de candidaturas dos partidos ou federações em eleições proporcionais para jovens de até 29 (vinte e nove) anos.,2023-02-02T09:12
2346803,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346803,PL,139,115,2023,"Veda a nomeação para cargos em comissão de pessoas que tenham sido condenadas pela Lei Federal nº 11.340, de 7 de agosto de 2006, e dá outras providências.",2023-02-02T09:12
2346805,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346805,PL,139,116,2023,Dispõe sobre a criação de selo de qualidade para empresa que não tenha dentre os seus administradores agressores de violência doméstica e familiar.,2023-02-02T09:12
2346806,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346806,PL,139,117,2023,Institui regras para as empresas que contratarem show artístico ou apresentação com pagamento por couvert artístico.,2023-02-02T09:12
2346807,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346807,PL,139,118,2023,"Acrescenta parágrafo ao art. 543 da Consolidação das Leis do Trabalho – CLT aprovada pelo Decreto lei n.º 5.452, de 1º de maio de 1943, para dispor sobre a estabilidade do empregado terceirizado eleito para direção sindical.",2023-02-02T09:12
2346808,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346808,PL,139,119,2023,"Dispõe sobre a educação em direitos humanos e o direito à memória, à justiça e à verdade histórica, relativos às violações de direitos cometidas pelo Estado brasileiro após o Golpe Militar de 1964.",2023-02-02T09:12
2346811,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346811,PL,139,120,2023,"Revoga os arts. 793-A a 793-D da Consolidação das Leis do Trabalho – CLT, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943.",2023-02-02T09:12
2346813,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346813,PL,139,121,2023,Dispõe sobre a destinação dos royalties incidentes sobre produção de petróleo e gás natural nos termos que especifica.,2023-02-02T09:12
2346815,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346815,PL,139,122,2023,"Altera a Lei nº 5.700, de 1º de setembro de 1971, proibindo a utilização dos símbolos nacionais em propaganda com fins políticos, eleitorais e partidários.",2023-02-02T09:12
2346816,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346816,PL,139,123,2023,"Altera o Artigo 359-M, do Decreto-Lei Nº 2.848, de 7 de dezembro de 1940 – Código Penal e dá outras providências.",2023-02-02T09:12
2346817,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346817,PL,139,124,2023,"Altera o Art. 58 do Decreto-lei n.º 5.452, de 1º de maio de 1943, para dispor sobre a redução da jornada de trabalho de pessoas que possuam vínculo de cuidado indispensável com pessoas com deficiência",2023-02-02T09:12
2346819,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346819,PL,139,125,2023,"Estabelece como crime de responsabilidade, nos termos da Lei nº1.079, de 10 de abril de 1950, a difusão de discurso anticientífico e o desestímulo à vacinação pela população.",2023-02-02T09:13
2346821,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346821,PL,139,126,2023,Estabelece diretrizes para a criação do Programa de amparo destinado às crianças e adolescentes em situação de orfandade em decorrência da perda da pessoa de referência do cuidado vítima do COVID-19.,2023-02-02T09:13
2346822,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346822,PL,139,127,2023,"Autoriza o Poder Executivo Federal a criar o Memorial das Vítimas do COVID-19, e dá outras providências.",2023-02-02T09:13
2346823,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346823,PL,139,128,2023,"Altera a Lei nº 14.192, de 4 de agosto de 2021, e a Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral) para garantir que todas as mulheres tenham direito à proteção contra a violência política de gênero, sem qualquer distinção.",2023-02-02T09:13
2346825,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346825,PL,139,129,2023,"Estabelece parâmetros para a gestão democrática na educação básica associada a critérios técnicos de mérito e desempenho e à consulta pública à comunidade educacional, no âmbito das unidades educacionais públicas, e dá outras providências.",2023-02-02T09:13
2346826,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346826,PL,139,130,2023,Dispõe sobre o trabalho educativo de que trata o art. 68 do Estatuto da Criança e do Adolescente.,2023-02-02T09:13
2346829,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346829,PL,139,131,2023,"Dispõe sobre a Isenção do Imposto sobre Produtos Industrializados – IPI sobre motocicletas de fabricação nacional, equipadas com motor de potência não superior a 250 (duzentos e cinquenta) cilindradas, alterando a Lei n.º 8.989 de 24 de fevereiro de 1995.",2023-02-02T09:13
2346831,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346831,PL,139,132,2023,"Altera a Lei nº 8.629, de 25 de fevereiro de 1993, que “dispõe sobre a regulamentação dos dispositivos constitucionais relativos à reforma agrária, previstos no Capítulo III, Título VII, da Constituição Federal.",2023-02-02T09:13
2346833,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346833,PL,139,133,2023,Institui a política de incentivo a contratação de trabalhadores no primeiro emprego.,2023-02-02T09:13
2346837,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346837,PL,139,134,2023,"Altera e revoga dispositivos da Consolidação das Leis do Trabalho-CLT incluídos pela Lei nº 13.467, de 13 de julho de 2017, para dispor sobre os benefícios da justiça gratuita.",2023-02-02T09:13
2346839,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346839,PL,139,135,2023,"Dispõe sobre a formação compulsória de provisão, pelas empresas de trabalho temporário e de serviços a terceiros, para assegurar o adimplemento das obrigações trabalhistas.",2023-02-02T09:13
2346840,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346840,PL,139,136,2023,"Altera a Lei nº 14.113, de 25 de dezembro de 2020.",2023-02-02T09:13
2346841,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346841,PL,139,137,2023,"Dispõe sobre isenção do Imposto sobre Produtos Industrializados incidente sobre os automóveis de passageiros de fabricação nacional do tipo veículo híbrido elétrico (hybrid electric vehicle - HEV), veículo híbrido elétrico plug-in (plug-in hybrid electric vehicle - PHEV), veículo elétrico a bateria (battery electric vehicle - BEV) ou veículo elétrico a célula de combustível (full-cell electric vehicle - FCEV).",2023-02-02T09:13
2346842,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346842,PL,139,138,2023,"Inclui alínea c no inciso I do art. 92 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para acrescentar a perda de cargo, emprego ou função pública como resultado da condenação no delito que especifica.",2023-02-02T09:13
2346843,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346843,PL,139,139,2023,Dispõe sobre o processo seletivo democrático para escolhas de Gestores (as) escolares da rede pública de ensino.,2023-02-02T09:14
2346844,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346844,PL,139,140,2023,"Acrescenta parágrafo único ao art. 12 da Lei nº 9.394, de 20 de dezembro de 1996 (estabelece as diretrizes e bases da educação nacional), para assegurar, nos estabelecimentos de ensino, da rede pública e privada de educação básica, a atuação profissional de assistentes sociais, psicólogos (as) e nutricionistas.",2023-02-02T09:14
2346845,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346845,PL,139,141,2023,"Altera o artigo 28 da Lei nº 8.080 de 19 de setembro de 1990 para estabelecer processo seletivo democrático para escolha dos cargos e funções de chefia e direção em todas as unidades integrantes da rede do sistema único de saúde, em todos os entes federativos.",2023-02-02T09:14
2346847,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346847,PL,139,142,2023,"Altera a Lei nº 7.716, de 5 de janeiro de 1989, para tipificar a fabricação, comercialização, distribuição ou veiculação de símbolos, emblemas, ornamentos, distintivos ou propaganda, para fins de divulgação do nazismo ou do fascismo.",2023-02-02T09:14
2346848,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346848,PL,139,143,2023,"Altera o art. 473 da Consolidação das Leis do Trabalho para dispor sobre a ausência de empregado ao trabalho, sem prejuízo do salário, para comparecimento à escola de filho.",2023-02-02T09:14
2346849,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346849,PL,139,144,2023,Dispõe sobre o número máximo de alunos em sala de aula e dá outras providências.,2023-02-02T09:14
2346850,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346850,PL,139,145,2023,Dispõe sobre a criminalização de manifestações nazistas e neonazistas e dá outras providências.,2023-02-02T09:15
2346852,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346852,PL,139,146,2023,"Institui o Dia Nacional de Memória, Verdade e Justiça pelos Crimes contra a Democracia e em defesa das liberdades democráticas, a ser anualmente celebrado no dia 08 de janeiro.",2023-02-02T09:20
